"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"43295099999","2024-01-01","12.9666666","77.5833333","921.0","BANGALORE, IN","  72.1"," 8","  59.8"," 8","9999.9"," 0","911.7"," 8","  3.9"," 8","  3.0"," 8","  5.1","999.9","  81.1"," ","  62.6"," "," 0.00","I","999.9","000000"
"43295099999","2024-01-02","12.9666666","77.5833333","921.0","BANGALORE, IN","  71.4"," 8","  60.3"," 8","9999.9"," 0","911.1"," 8","  3.9"," 8","  3.2"," 8","  5.1","999.9","  82.8"," ","  65.3"," "," 0.00","I","999.9","000000"
"43295099999","2024-01-03","12.9666666","77.5833333","921.0","BANGALORE, IN","  71.4"," 7","  60.5"," 7","9999.9"," 0","910.9"," 7","  3.6"," 7","  2.6"," 7","  2.9","999.9","  82.8"," ","  63.3"," "," 0.00","I","999.9","000000"
"43295099999","2024-01-04","12.9666666","77.5833333","921.0","BANGALORE, IN","  71.7"," 8","  63.3"," 8","9999.9"," 0","911.0"," 8","  3.4"," 8","  2.5"," 8","  2.9","999.9","  77.9"," ","  65.8"," "," 0.00","E","999.9","000000"
"43295099999","2024-01-05","12.9666666","77.5833333","921.0","BANGALORE, IN","  72.1"," 8","  64.3"," 8","9999.9"," 0","910.8"," 8","  3.9"," 8","  3.0"," 8","  4.1","999.9","  78.4","*","  66.0"," "," 0.00","G","999.9","000000"
"43295099999","2024-01-06","12.9666666","77.5833333","921.0","BANGALORE, IN","  72.3"," 8","  64.8"," 8","9999.9"," 0","911.0"," 8","  3.9"," 8","  2.4"," 8","  2.9","999.9","  83.3","*","  65.3"," "," 0.00","I","999.9","000000"
"43295099999","2024-01-07","12.9666666","77.5833333","921.0","BANGALORE, IN","  73.7"," 8","  62.8"," 8","9999.9"," 0","911.3"," 8","  4.3"," 8","  2.5"," 8","  4.1","999.9","  84.6","*","  64.4"," "," 0.00","I","999.9","000000"
"43295099999","2024-01-08","12.9666666","77.5833333","921.0","BANGALORE, IN","  69.8"," 8","  66.5"," 8","9999.9"," 0","912.2"," 8","  2.5"," 8","  2.7"," 8","  4.1","999.9","  85.3"," ","  67.8"," "," 0.08","E","999.9","010000"
"43295099999","2024-01-09","12.9666666","77.5833333","921.0","BANGALORE, IN","  70.4"," 8","  60.3"," 8","9999.9"," 0","912.2"," 8","  3.4"," 8","  3.6"," 8","  5.1","999.9","  76.3","*","  66.6","*"," 0.00","I","999.9","000000"
"43295099999","2024-01-10","12.9666666","77.5833333","921.0","BANGALORE, IN","  71.5"," 8","  59.8"," 8","9999.9"," 0","912.2"," 8","  4.3"," 8","  2.8"," 8","  4.1","999.9","  79.5"," ","  63.3"," "," 0.00","I","999.9","000000"
"43295099999","2024-01-11","12.9666666","77.5833333","921.0","BANGALORE, IN","  72.6"," 8","  59.7"," 8","9999.9"," 0","912.3"," 8","  4.3"," 8","  1.7"," 8","  2.9","999.9","  84.6","*","  63.3"," "," 0.00","I","999.9","000000"
"43295099999","2024-01-12","12.9666666","77.5833333","921.0","BANGALORE, IN","  71.8"," 8","  59.3"," 8","9999.9"," 0","912.3"," 8","  4.3"," 8","  2.5"," 8","  4.1","999.9","  85.3"," ","  62.4"," "," 0.00","I","999.9","000000"
"43295099999","2024-01-13","12.9666666","77.5833333","921.0","BANGALORE, IN","  71.9"," 8","  61.8"," 8","9999.9"," 0","912.9"," 8","  4.3"," 8","  2.1"," 8","  4.1","999.9","  83.1"," ","  61.9"," "," 0.00","I","999.9","000000"
"43295099999","2024-01-14","12.9666666","77.5833333","921.0","BANGALORE, IN","  73.3"," 8","  61.0"," 8","9999.9"," 0","912.0"," 8","  4.3"," 8","  1.8"," 8","  4.1","999.9","  84.2","*","  64.4"," "," 0.00","I","999.9","000000"
"43295099999","2024-01-15","12.9666666","77.5833333","921.0","BANGALORE, IN","  72.5"," 8","  59.8"," 8","9999.9"," 0","911.4"," 8","  4.3"," 8","  1.5"," 8","  2.9","999.9","  85.6"," ","  62.6"," "," 0.00","I","999.9","000000"
"43295099999","2024-01-16","12.9666666","77.5833333","921.0","BANGALORE, IN","  72.1"," 8","  61.0"," 8","9999.9"," 0","910.3"," 8","  4.3"," 8","  1.6"," 8","  2.9","999.9","  85.8"," ","  63.3"," "," 0.00","I","999.9","000000"
"43295099999","2024-01-17","12.9666666","77.5833333","921.0","BANGALORE, IN","  71.9"," 7","  60.2"," 7","9999.9"," 0","909.8"," 7","  3.6"," 7","  2.7"," 7","  4.1","999.9","  84.4"," ","  63.1"," "," 0.00","I","999.9","000000"
"43295099999","2024-01-18","12.9666666","77.5833333","921.0","BANGALORE, IN","  72.5"," 8","  59.6"," 8","9999.9"," 0","910.6"," 8","  3.9"," 8","  1.2"," 8","  2.9","999.9","  84.4"," ","  62.8"," "," 0.00","I","999.9","000000"
"43295099999","2024-01-19","12.9666666","77.5833333","921.0","BANGALORE, IN","  73.6"," 8","  61.5"," 8","9999.9"," 0","911.1"," 8","  4.3"," 8","  2.2"," 8","  4.1","999.9","  84.6"," ","  62.6"," "," 0.00","I","999.9","000000"
"43295099999","2024-01-20","12.9666666","77.5833333","921.0","BANGALORE, IN","  73.7"," 8","  60.9"," 8","9999.9"," 0","912.2"," 8","  3.9"," 8","  2.3"," 8","  2.9","999.9","  85.1"," ","  64.0"," "," 0.00","I","999.9","000000"
"43295099999","2024-01-21","12.9666666","77.5833333","921.0","BANGALORE, IN","  74.9"," 8","  59.5"," 8","9999.9"," 0","912.1"," 8","  3.9"," 8","  2.1"," 8","  4.1","999.9","  86.0","*","  64.2"," "," 0.00","I","999.9","000000"
"43295099999","2024-01-22","12.9666666","77.5833333","921.0","BANGALORE, IN","  76.1"," 7","  59.3"," 7","9999.9"," 0","912.9"," 7","  4.1"," 7","  2.0"," 7","  4.1","999.9","  86.9"," ","  65.3"," "," 0.00","I","999.9","000000"
"43295099999","2024-01-23","12.9666666","77.5833333","921.0","BANGALORE, IN","  74.3"," 8","  58.6"," 8","9999.9"," 0","912.1"," 8","  4.3"," 8","  2.1"," 8","  2.9","999.9","  87.1"," ","  61.3"," "," 0.00","I","999.9","000000"
"43295099999","2024-01-24","12.9666666","77.5833333","921.0","BANGALORE, IN","  73.9"," 8","  61.3"," 8","9999.9"," 0","911.9"," 8","  3.9"," 8","  2.1"," 8","  4.1","999.9","  86.7"," ","  64.2"," "," 0.00","I","999.9","000000"
"43295099999","2024-01-25","12.9666666","77.5833333","921.0","BANGALORE, IN","  74.7"," 8","  59.6"," 8","9999.9"," 0","912.8"," 8","  3.9"," 8","  2.6"," 8","  4.1","999.9","  86.0"," ","  66.0"," "," 0.00","I","999.9","000000"
"43295099999","2024-01-26","12.9666666","77.5833333","921.0","BANGALORE, IN","  72.9"," 8","  57.5"," 8","9999.9"," 0","914.4"," 8","  3.9"," 8","  3.2"," 8","  5.1","999.9","  85.1"," ","  63.5"," "," 0.00","I","999.9","000000"
"43295099999","2024-01-27","12.9666666","77.5833333","921.0","BANGALORE, IN","  72.8"," 8","  57.1"," 8","9999.9"," 0","914.3"," 8","  4.3"," 8","  2.4"," 8","  2.9","999.9","  85.1"," ","  61.2"," "," 0.00","I","999.9","000000"
"43295099999","2024-01-28","12.9666666","77.5833333","921.0","BANGALORE, IN","  71.9"," 8","  58.6"," 8","9999.9"," 0","914.1"," 8","  3.9"," 8","  2.7"," 8","  4.1","999.9","  83.7"," ","  63.5"," "," 0.00","I","999.9","000000"
"43295099999","2024-01-29","12.9666666","77.5833333","921.0","BANGALORE, IN","  72.6"," 8","  55.5"," 8","9999.9"," 0","913.3"," 8","  3.9"," 8","  2.6"," 8","  4.1","999.9","  83.3"," ","  63.7"," "," 0.00","I","999.9","000000"
"43295099999","2024-01-30","12.9666666","77.5833333","921.0","BANGALORE, IN","  73.4"," 8","  55.2"," 8","9999.9"," 0","912.6"," 8","  3.9"," 8","  2.1"," 8","  2.9","999.9","  85.3","*","  61.3"," "," 0.00","I","999.9","000000"
"43295099999","2024-01-31","12.9666666","77.5833333","921.0","BANGALORE, IN","  75.5"," 8","  60.4"," 8","9999.9"," 0","912.6"," 8","  4.3"," 8","  1.8"," 8","  4.1","999.9","  87.1","*","  61.5"," "," 0.00","I","999.9","000000"
"43295099999","2024-02-01","12.9666666","77.5833333","921.0","BANGALORE, IN","  76.5"," 8","  59.7"," 8","9999.9"," 0","912.8"," 8","  3.9"," 8","  1.9"," 8","  2.9","999.9","  88.9"," ","  66.7"," "," 0.00","I","999.9","000000"
"43295099999","2024-02-02","12.9666666","77.5833333","921.0","BANGALORE, IN","  77.1"," 8","  64.0"," 8","9999.9"," 0","912.5"," 8","  3.9"," 8","  3.0"," 8","  5.1","999.9","  88.5"," ","  68.2"," "," 0.00","I","999.9","000000"
"43295099999","2024-02-03","12.9666666","77.5833333","921.0","BANGALORE, IN","  76.3"," 8","  65.3"," 8","9999.9"," 0","913.0"," 8","  4.3"," 8","  2.6"," 8","  4.1","999.9","  88.3"," ","  68.4"," "," 0.00","I","999.9","000000"
"43295099999","2024-02-04","12.9666666","77.5833333","921.0","BANGALORE, IN","  75.6"," 8","  58.0"," 8","9999.9"," 0","914.4"," 8","  4.3"," 8","  2.1"," 8","  4.1","999.9","  87.1"," ","  65.5"," "," 0.00","I","999.9","000000"
"43295099999","2024-02-05","12.9666666","77.5833333","921.0","BANGALORE, IN","  76.2"," 8","  56.7"," 8","9999.9"," 0","914.4"," 8","  4.8"," 8","  2.8"," 8","  4.1","999.9","  88.5"," ","  64.9"," "," 0.00","I","999.9","000000"
"43295099999","2024-02-06","12.9666666","77.5833333","921.0","BANGALORE, IN","  78.2"," 7","  57.1"," 7","9999.9"," 0","914.0"," 7","  4.1"," 7","  2.4"," 7","  6.0","999.9","  89.2"," ","  64.6"," "," 0.00","I","999.9","000000"
"43295099999","2024-02-07","12.9666666","77.5833333","921.0","BANGALORE, IN","  78.2"," 7","  53.9"," 7","9999.9"," 0","913.5"," 7","  4.1"," 7","  1.1"," 7","  1.9","999.9","  91.4","*","  64.4","*"," 0.00","I","999.9","000000"
"43295099999","2024-02-08","12.9666666","77.5833333","921.0","BANGALORE, IN","  77.7"," 8","  54.1"," 8","9999.9"," 0","912.9"," 8","  4.3"," 8","  1.0"," 8","  1.9","999.9","  93.4"," ","  64.8","*"," 0.00","I","999.9","000000"
"43295099999","2024-02-09","12.9666666","77.5833333","921.0","BANGALORE, IN","  77.0"," 8","  58.1"," 8","9999.9"," 0","913.5"," 8","  4.3"," 8","  2.1"," 8","  2.9","999.9","  93.6"," ","  65.1"," "," 0.00","I","999.9","000000"
"43295099999","2024-02-10","12.9666666","77.5833333","921.0","BANGALORE, IN","  74.3"," 8","  61.1"," 8","9999.9"," 0","914.6"," 8","  4.3"," 8","  2.4"," 8","  4.1","999.9","  91.8"," ","  66.6"," "," 0.00","I","999.9","000000"
"43295099999","2024-02-11","12.9666666","77.5833333","921.0","BANGALORE, IN","  74.8"," 8","  60.6"," 8","9999.9"," 0","914.7"," 8","  4.3"," 8","  2.8"," 8","  6.0","999.9","  88.2"," ","  64.4"," "," 0.00","I","999.9","000000"
"43295099999","2024-02-12","12.9666666","77.5833333","921.0","BANGALORE, IN","  75.3"," 8","  53.3"," 8","9999.9"," 0","914.0"," 8","  4.3"," 8","  1.3"," 8","  2.9","999.9","  87.8"," ","  61.7"," "," 0.00","I","999.9","000000"
"43295099999","2024-02-13","12.9666666","77.5833333","921.0","BANGALORE, IN","  74.8"," 8","  60.3"," 8","9999.9"," 0","913.5"," 8","  3.9"," 8","  2.4"," 8","  2.9","999.9","  89.6"," ","  63.0"," "," 0.00","I","999.9","000000"
"43295099999","2024-02-14","12.9666666","77.5833333","921.0","BANGALORE, IN","  75.3"," 8","  59.9"," 8","9999.9"," 0","912.9"," 8","  3.9"," 8","  2.1"," 8","  4.1","999.9","  87.8"," ","  65.5"," "," 0.00","I","999.9","000000"
"43295099999","2024-02-15","12.9666666","77.5833333","921.0","BANGALORE, IN","  74.6"," 8","  55.2"," 8","9999.9"," 0","912.9"," 8","  4.3"," 8","  1.6"," 8","  2.9","999.9","  88.2"," ","  64.2"," "," 0.00","I","999.9","000000"
"43295099999","2024-02-16","12.9666666","77.5833333","921.0","BANGALORE, IN","  74.9"," 8","  60.7"," 8","9999.9"," 0","913.1"," 8","  4.3"," 8","  2.6"," 8","  6.0","999.9","  88.5"," ","  64.8"," "," 0.00","I","999.9","000000"
