"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"43295099999","2016-01-01","12.9666666","77.5833333","921.0","BANGALORE, IN","  68.2"," 8","  50.8"," 8","9999.9"," 0","915.0"," 8","  3.7"," 8","  1.6"," 8","  2.9","999.9","  83.1"," ","  60.3"," "," 0.00","I","999.9","000000"
"43295099999","2016-01-02","12.9666666","77.5833333","921.0","BANGALORE, IN","  69.4"," 8","  47.3"," 8","9999.9"," 0","915.2"," 8","  3.9"," 8","  0.6"," 8","  2.9","999.9","  82.9"," ","  55.2"," "," 0.00","I","999.9","000000"
"43295099999","2016-01-03","12.9666666","77.5833333","921.0","BANGALORE, IN","  70.5"," 8","  48.0"," 8","9999.9"," 0","913.9"," 8","  3.9"," 8","  0.2"," 8","  1.9","999.9","  84.2"," ","  56.7"," "," 0.00","I","999.9","000000"
"43295099999","2016-01-04","12.9666666","77.5833333","921.0","BANGALORE, IN","  70.7"," 8","  49.3"," 8","9999.9"," 0","913.9"," 8","  4.3"," 8","  1.2"," 8","  2.9","999.9","  84.2"," ","  59.4"," "," 0.00","I","999.9","000000"
"43295099999","2016-01-05","12.9666666","77.5833333","921.0","BANGALORE, IN","  69.6"," 8","  50.5"," 8","9999.9"," 0","913.1"," 8","  3.9"," 8","  0.6"," 8","  2.9","999.9","  83.1"," ","  58.5"," "," 0.00","I","999.9","000000"
"43295099999","2016-01-06","12.9666666","77.5833333","921.0","BANGALORE, IN","  71.1"," 8","  53.4"," 8","9999.9"," 0","912.9"," 8","  3.7"," 8","  1.1"," 8","  2.9","999.9","  83.7"," ","  59.7"," "," 0.00","I","999.9","000000"
"43295099999","2016-01-07","12.9666666","77.5833333","921.0","BANGALORE, IN","  69.8"," 8","  57.5"," 8","9999.9"," 0","913.8"," 8","  3.9"," 8","  1.7"," 8","  2.9","999.9","  83.7"," ","  62.6"," "," 0.00","I","999.9","000000"
"43295099999","2016-01-08","12.9666666","77.5833333","921.0","BANGALORE, IN","  68.8"," 8","  54.8"," 8","9999.9"," 0","913.4"," 7","  3.4"," 8","  0.7"," 8","  2.9","999.9","  81.7"," ","  61.2"," "," 0.00","I","999.9","000000"
"43295099999","2016-01-09","12.9666666","77.5833333","921.0","BANGALORE, IN","  69.3"," 8","  48.0"," 8","9999.9"," 0","912.2"," 8","  3.9"," 8","  0.5"," 8","  1.9","999.9","  83.1"," ","  59.2"," "," 0.00","I","999.9","000000"
"43295099999","2016-01-10","12.9666666","77.5833333","921.0","BANGALORE, IN","  69.7"," 8","  48.2"," 8","9999.9"," 0","912.9"," 8","  3.3"," 8","  0.5"," 8","  1.9","999.9","  83.1"," ","  59.5"," "," 0.00","I","999.9","000000"
"43295099999","2016-01-11","12.9666666","77.5833333","921.0","BANGALORE, IN","  69.6"," 8","  50.6"," 8","9999.9"," 0","913.0"," 8","  4.3"," 8","  1.1"," 8","  1.9","999.9","  82.6"," ","  59.0"," "," 0.00","I","999.9","000000"
"43295099999","2016-01-12","12.9666666","77.5833333","921.0","BANGALORE, IN","  70.5"," 8","  50.5"," 8","9999.9"," 0","911.5"," 8","  3.9"," 8","  0.8"," 8","  1.9","999.9","  83.3"," ","  59.4"," "," 0.00","I","999.9","000000"
