"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"43295099999","2021-02-09","12.9666666","77.5833333","921.0","BANGALORE, IN","  69.1"," 7","  55.3"," 7","9999.9"," 0","911.3"," 7","  4.1"," 7","  2.5"," 7","  2.9","999.9","  85.6"," ","  58.8"," "," 0.00","I","999.9","000000"
"43295099999","2021-02-10","12.9666666","77.5833333","921.0","BANGALORE, IN","  71.1"," 4","  49.1"," 4","9999.9"," 0","910.7"," 4","  5.3"," 4","  1.7"," 4","  2.9","999.9","  83.5"," ","  57.9"," "," 0.00","I","999.9","000000"
"43295099999","2021-02-14","12.9666666","77.5833333","921.0","BANGALORE, IN","  73.4"," 8","  55.4"," 8","9999.9"," 0","911.3"," 8","  4.3"," 8","  1.7"," 8","  5.1","999.9","  87.8"," ","  61.2"," "," 0.00","I","999.9","000000"
"43295099999","2021-02-15","12.9666666","77.5833333","921.0","BANGALORE, IN","  75.2"," 8","  56.3"," 8","9999.9"," 0","910.3"," 8","  4.3"," 8","  0.8"," 8","  2.9","999.9","  88.7"," ","  64.2"," "," 0.00","I","999.9","000000"
"43295099999","2021-02-16","12.9666666","77.5833333","921.0","BANGALORE, IN","  75.1"," 8","  57.6"," 8","9999.9"," 0","909.8"," 8","  4.3"," 8","  2.5"," 8","  5.1","999.9","  89.6"," ","  65.1"," "," 0.00","I","999.9","000000"
"43295099999","2021-02-17","12.9666666","77.5833333","921.0","BANGALORE, IN","  74.8"," 8","  57.4"," 8","9999.9"," 0","909.5"," 8","  5.3"," 8","  2.6"," 8","  5.1","999.9","  88.5"," ","  65.1"," "," 0.00","I","999.9","000000"
"43295099999","2021-02-18","12.9666666","77.5833333","921.0","BANGALORE, IN","  73.1"," 8","  58.9"," 8","9999.9"," 0","910.5"," 8","  4.3"," 8","  3.2"," 8","  6.0","999.9","  88.2"," ","  64.4"," "," 0.00","I","999.9","000000"
"43295099999","2021-02-19","12.9666666","77.5833333","921.0","BANGALORE, IN","  73.1"," 4","  57.6"," 4","9999.9"," 0","911.4"," 4","  5.3"," 4","  2.5"," 4","  4.1","999.9","  84.7"," ","  64.8"," "," 0.00","I","999.9","000000"
"43295099999","2021-02-21","12.9666666","77.5833333","921.0","BANGALORE, IN","  69.0"," 6","  64.0"," 6","9999.9"," 0","911.7"," 6","  3.1"," 6","  3.8"," 6","  6.0","999.9","  72.0","*","  66.2","*"," 0.12","E","999.9","000000"
"43295099999","2021-02-22","12.9666666","77.5833333","921.0","BANGALORE, IN","  73.0"," 8","  62.7"," 8","9999.9"," 0","911.7"," 8","  4.3"," 8","  2.5"," 8","  4.1","999.9","  82.4","*","  64.6"," "," 0.00","I","999.9","000000"
"43295099999","2021-02-23","12.9666666","77.5833333","921.0","BANGALORE, IN","  76.1"," 8","  63.3"," 8","9999.9"," 0","910.6"," 8","  4.3"," 8","  1.3"," 8","  2.9","999.9","  86.7","*","  64.8"," "," 0.00","I","999.9","000000"
"43295099999","2021-02-24","12.9666666","77.5833333","921.0","BANGALORE, IN","  76.0"," 8","  63.3"," 8","9999.9"," 0","910.3"," 8","  4.3"," 8","  1.5"," 8","  2.9","999.9","  88.0"," ","  64.4"," "," 0.00","I","999.9","000000"
"43295099999","2021-02-25","12.9666666","77.5833333","921.0","BANGALORE, IN","  77.6"," 8","  60.7"," 8","9999.9"," 0","910.0"," 8","  4.3"," 8","  0.8"," 8","  2.9","999.9","  89.6","*","  63.3"," "," 0.00","I","999.9","000000"
"43295099999","2021-02-26","12.9666666","77.5833333","921.0","BANGALORE, IN","  78.5"," 8","  61.0"," 8","9999.9"," 0","909.2"," 8","  4.3"," 8","  0.6"," 8","  2.9","999.9","  91.4"," ","  65.1"," "," 0.00","I","999.9","000000"
"43295099999","2021-02-27","12.9666666","77.5833333","921.0","BANGALORE, IN","  79.1"," 8","  63.4"," 8","9999.9"," 0","908.3"," 8","  4.3"," 8","  0.7"," 8","  1.9","999.9","  93.4"," ","  66.2"," "," 0.00","I","999.9","000000"
"43295099999","2021-02-28","12.9666666","77.5833333","921.0","BANGALORE, IN","  78.8"," 8","  58.9"," 8","9999.9"," 0","909.1"," 8","  4.3"," 8","  1.8"," 8","  2.9","999.9","  92.8"," ","  68.0"," "," 0.00","I","999.9","000000"
"43295099999","2021-03-01","12.9666666","77.5833333","921.0","BANGALORE, IN","  77.7"," 8","  50.8"," 8","9999.9"," 0","911.7"," 7","  4.3"," 8","  1.3"," 8","  2.9","999.9","  92.8"," ","  63.3"," "," 0.00","I","999.9","000000"
"43295099999","2021-03-02","12.9666666","77.5833333","921.0","BANGALORE, IN","  77.5"," 8","  52.5"," 8","9999.9"," 0","911.4"," 8","  4.3"," 8","  1.5"," 8","  2.9","999.9","  92.5"," ","  65.1"," "," 0.00","I","999.9","000000"
"43295099999","2021-03-03","12.9666666","77.5833333","921.0","BANGALORE, IN","  77.0"," 8","  49.0"," 8","9999.9"," 0","910.7"," 8","  4.3"," 8","  1.6"," 8","  4.1","999.9","  90.5"," ","  64.8"," "," 0.00","I","999.9","000000"
"43295099999","2021-03-04","12.9666666","77.5833333","921.0","BANGALORE, IN","  76.2"," 8","  47.3"," 8","9999.9"," 0","910.6"," 8","  4.3"," 8","  1.5"," 8","  2.9","999.9","  90.1"," ","  61.7"," "," 0.00","I","999.9","000000"
"43295099999","2021-03-05","12.9666666","77.5833333","921.0","BANGALORE, IN","  76.8"," 8","  51.8"," 8","9999.9"," 0","911.5"," 8","  4.3"," 8","  1.5"," 8","  2.9","999.9","  89.6"," ","  62.1"," "," 0.00","I","999.9","000000"
"43295099999","2021-03-06","12.9666666","77.5833333","921.0","BANGALORE, IN","  80.0"," 8","  53.2"," 8","9999.9"," 0","911.2"," 8","  4.3"," 8","  1.5"," 8","  2.9","999.9","  93.9","*","  65.1"," "," 0.00","I","999.9","000000"
"43295099999","2021-03-07","12.9666666","77.5833333","921.0","BANGALORE, IN","  79.7"," 8","  51.9"," 8","9999.9"," 0","910.7"," 8","  4.3"," 8","  1.7"," 8","  2.9","999.9","  96.6"," ","  63.5"," "," 0.00","I","999.9","000000"
"43295099999","2021-03-08","12.9666666","77.5833333","921.0","BANGALORE, IN","  78.8"," 8","  52.7"," 8","9999.9"," 0","911.1"," 8","  4.3"," 8","  1.7"," 8","  2.9","999.9","  92.8"," ","  66.2"," "," 0.00","I","999.9","000000"
"43295099999","2021-03-09","12.9666666","77.5833333","921.0","BANGALORE, IN","  78.0"," 8","  57.2"," 8","9999.9"," 0","911.5"," 8","  4.3"," 8","  2.1"," 8","  4.1","999.9","  92.3"," ","  65.7"," "," 0.00","I","999.9","000000"
"43295099999","2021-03-10","12.9666666","77.5833333","921.0","BANGALORE, IN","  80.6"," 7","  59.4"," 7","9999.9"," 0","911.2"," 7","  4.6"," 7","  1.7"," 7","  2.9","999.9","  92.5"," ","  67.1"," "," 0.00","I","999.9","000000"
"43295099999","2021-03-11","12.9666666","77.5833333","921.0","BANGALORE, IN","  78.7"," 8","  59.4"," 8","9999.9"," 0","911.5"," 8","  4.3"," 8","  1.9"," 8","  2.9","999.9","  91.4"," ","  68.5"," "," 0.00","I","999.9","000000"
"43295099999","2021-03-12","12.9666666","77.5833333","921.0","BANGALORE, IN","  77.8"," 8","  59.3"," 8","9999.9"," 0","911.7"," 8","  4.3"," 8","  1.6"," 8","  2.9","999.9","  92.1"," ","  67.3"," "," 0.00","I","999.9","000000"
"43295099999","2021-03-13","12.9666666","77.5833333","921.0","BANGALORE, IN","  77.2"," 8","  55.6"," 8","9999.9"," 0","911.5"," 8","  4.8"," 8","  1.7"," 8","  5.1","999.9","  90.7"," ","  62.1"," "," 0.00","I","999.9","000000"
"43295099999","2021-03-14","12.9666666","77.5833333","921.0","BANGALORE, IN","  78.8"," 8","  59.1"," 8","9999.9"," 0","910.3"," 8","  4.3"," 8","  2.1"," 8","  6.0","999.9","  91.4"," ","  65.5"," "," 0.00","I","999.9","000000"
"43295099999","2021-03-15","12.9666666","77.5833333","921.0","BANGALORE, IN","  79.7"," 8","  56.0"," 8","9999.9"," 0","909.9"," 8","  4.3"," 8","  1.6"," 8","  2.9","999.9","  92.8"," ","  64.4"," "," 0.00","I","999.9","000000"
"43295099999","2021-03-16","12.9666666","77.5833333","921.0","BANGALORE, IN","  80.2"," 8","  60.1"," 8","9999.9"," 0","910.1"," 8","  4.3"," 8","  1.2"," 8","  1.9","999.9","  93.2"," ","  67.6"," "," 0.00","I","999.9","000000"
"43295099999","2021-03-17","12.9666666","77.5833333","921.0","BANGALORE, IN","  79.2"," 8","  56.0"," 8","9999.9"," 0","909.3"," 8","  4.3"," 8","  1.6"," 8","  2.9","999.9","  93.9"," ","  67.1"," "," 0.00","I","999.9","000000"
"43295099999","2021-03-18","12.9666666","77.5833333","921.0","BANGALORE, IN","  79.3"," 8","  55.1"," 8","9999.9"," 0","909.4"," 8","  4.3"," 8","  1.9"," 8","  2.9","999.9","  92.5"," ","  67.6"," "," 0.00","I","999.9","000000"
"43295099999","2021-03-19","12.9666666","77.5833333","921.0","BANGALORE, IN","  79.2"," 8","  53.8"," 8","9999.9"," 0","908.8"," 8","  4.3"," 8","  1.3"," 8","  2.9","999.9","  92.5"," ","  67.3"," "," 0.00","I","999.9","000000"
"43295099999","2021-03-20","12.9666666","77.5833333","921.0","BANGALORE, IN","  79.4"," 8","  55.9"," 8","9999.9"," 0","907.9"," 8","  4.8"," 8","  1.5"," 8","  5.1","999.9","  92.8"," ","  67.3"," "," 0.00","I","999.9","000000"
"43295099999","2021-03-21","12.9666666","77.5833333","921.0","BANGALORE, IN","  79.7"," 8","  53.1"," 8","9999.9"," 0","908.0"," 8","  4.3"," 8","  1.1"," 8","  5.1","999.9","  93.6"," ","  67.5"," "," 0.00","I","999.9","000000"
"43295099999","2021-03-22","12.9666666","77.5833333","921.0","BANGALORE, IN","  80.3"," 8","  53.7"," 8","9999.9"," 0","909.5"," 8","  4.3"," 8","  2.0"," 8","  4.1","999.9","  94.3"," ","  65.8"," "," 0.00","I","999.9","000000"
"43295099999","2021-03-23","12.9666666","77.5833333","921.0","BANGALORE, IN","  82.0"," 8","  60.6"," 8","9999.9"," 0","909.8"," 8","  3.9"," 8","  2.1"," 8","  5.1","999.9","  94.6"," ","  69.3"," "," 0.00","I","999.9","000000"
"43295099999","2021-03-24","12.9666666","77.5833333","921.0","BANGALORE, IN","  81.7"," 8","  58.9"," 8","9999.9"," 0","909.9"," 8","  5.3"," 8","  2.1"," 8","  4.1","999.9","  96.1"," ","  69.4"," "," 0.00","I","999.9","000000"
"43295099999","2021-03-25","12.9666666","77.5833333","921.0","BANGALORE, IN","  82.7"," 8","  56.8"," 8","9999.9"," 0","909.0"," 8","  4.3"," 8","  1.5"," 8","  4.1","999.9","  94.3"," ","  70.9"," "," 0.00","I","999.9","000000"
"43295099999","2021-03-26","12.9666666","77.5833333","921.0","BANGALORE, IN","  82.5"," 8","  54.7"," 8","9999.9"," 0","908.6"," 8","  4.3"," 8","  2.6"," 8","  4.1","999.9","  95.2"," ","  70.9"," "," 0.00","I","999.9","000000"
"43295099999","2021-03-27","12.9666666","77.5833333","921.0","BANGALORE, IN","  82.4"," 8","  60.3"," 8","9999.9"," 0","908.5"," 8","  3.9"," 8","  2.9"," 8","  6.0","999.9","  96.3"," ","  69.8"," "," 0.00","I","999.9","000000"
"43295099999","2021-03-28","12.9666666","77.5833333","921.0","BANGALORE, IN","  80.4"," 7","  59.1"," 7","9999.9"," 0","908.4"," 7","  4.1"," 7","  1.7"," 7"," 28.0","999.9","  95.0"," ","  72.5"," "," 0.00","I","999.9","000000"
"43295099999","2021-03-29","12.9666666","77.5833333","921.0","BANGALORE, IN","  82.4"," 8","  60.8"," 8","9999.9"," 0","907.9"," 8","  4.3"," 8","  2.2"," 8","  2.9","999.9","  93.2"," ","  71.1"," "," 0.00","I","999.9","000000"
"43295099999","2021-03-30","12.9666666","77.5833333","921.0","BANGALORE, IN","  82.8"," 8","  61.0"," 8","9999.9"," 0","907.1"," 8","  4.8"," 8","  2.0"," 8","  5.1","999.9","  94.6"," ","  73.4"," "," 0.00","I","999.9","000000"
"43295099999","2021-03-31","12.9666666","77.5833333","921.0","BANGALORE, IN","  84.8"," 8","  61.4"," 8","9999.9"," 0","905.9"," 8","  4.3"," 8","  2.1"," 8","  5.1","999.9","  96.1","*","  72.3"," "," 0.00","I","999.9","000000"
"43295099999","2021-04-01","12.9666666","77.5833333","921.0","BANGALORE, IN","  84.6"," 7","  60.7"," 7","9999.9"," 0","906.2"," 7","  4.1"," 7","  2.6"," 7","  5.1","999.9","  99.0"," ","  73.6"," "," 0.00","I","999.9","000000"
"43295099999","2021-04-02","12.9666666","77.5833333","921.0","BANGALORE, IN","  83.6"," 8","  57.9"," 8","9999.9"," 0","906.2"," 8","  4.3"," 8","  2.5"," 8","  6.0","999.9","  98.1"," ","  70.5"," "," 0.00","I","999.9","000000"
"43295099999","2021-04-03","12.9666666","77.5833333","921.0","BANGALORE, IN","  83.0"," 8","  63.5"," 8","9999.9"," 0","907.2"," 8","  4.3"," 8","  2.4"," 8","  5.1","999.9","  98.2"," ","  72.3"," ","99.99"," ","999.9","010000"
"43295099999","2021-04-04","12.9666666","77.5833333","921.0","BANGALORE, IN","  84.4"," 8","  61.5"," 8","9999.9"," 0","908.1"," 8","  4.3"," 8","  2.6"," 8","  5.1","999.9","  95.4","*","  73.4"," "," 0.00","G","999.9","000000"
"43295099999","2021-04-05","12.9666666","77.5833333","921.0","BANGALORE, IN","  82.4"," 8","  64.2"," 8","9999.9"," 0","908.6"," 8","  4.3"," 8","  2.7"," 8","  4.1","999.9","  96.8"," ","  73.0"," "," 0.00","I","999.9","000000"
"43295099999","2021-04-06","12.9666666","77.5833333","921.0","BANGALORE, IN","  81.4"," 8","  63.4"," 8","9999.9"," 0","909.4"," 8","  4.3"," 8","  2.7"," 8","  4.1","999.9","  95.5"," ","  72.5"," "," 0.00","I","999.9","000000"
"43295099999","2021-04-07","12.9666666","77.5833333","921.0","BANGALORE, IN","  82.9"," 8","  55.4"," 8","9999.9"," 0","909.9"," 8","  3.9"," 8","  2.2"," 8","  5.1","999.9","  95.0","*","  69.4"," "," 0.00","I","999.9","000000"
"43295099999","2021-04-08","12.9666666","77.5833333","921.0","BANGALORE, IN","  82.1"," 8","  57.5"," 8","9999.9"," 0","908.2"," 8","  4.3"," 8","  1.9"," 8","  2.9","999.9","  96.1"," ","  72.7"," "," 0.00","I","999.9","000000"
"43295099999","2021-04-09","12.9666666","77.5833333","921.0","BANGALORE, IN","  81.5"," 8","  60.4"," 8","9999.9"," 0","907.9"," 8","  4.3"," 8","  2.6"," 8","  5.1","999.9","  95.0"," ","  71.6"," "," 0.00","I","999.9","000000"
"43295099999","2021-04-10","12.9666666","77.5833333","921.0","BANGALORE, IN","  80.5"," 8","  60.1"," 8","9999.9"," 0","909.3"," 8","  4.8"," 8","  1.9"," 8","  4.1","999.9","  94.6"," ","  69.8"," "," 0.00","I","999.9","000000"
"43295099999","2021-04-11","12.9666666","77.5833333","921.0","BANGALORE, IN","  81.1"," 8","  62.8"," 8","9999.9"," 0","910.4"," 8","  3.9"," 8","  2.7"," 8","  4.1","999.9","  92.8"," ","  70.7"," "," 0.00","I","999.9","000000"
"43295099999","2021-04-12","12.9666666","77.5833333","921.0","BANGALORE, IN","  81.1"," 8","  65.5"," 8","9999.9"," 0","910.5"," 8","  4.3"," 8","  2.8"," 8","  4.1","999.9","  93.9"," ","  72.0","*"," 0.00","I","999.9","000000"
"43295099999","2021-04-13","12.9666666","77.5833333","921.0","BANGALORE, IN","  80.7"," 8","  65.5"," 8","9999.9"," 0","910.2"," 8","  4.3"," 8","  2.5"," 8","  6.0","999.9","  92.8"," ","  73.0"," "," 0.00","I","999.9","000000"
"43295099999","2021-04-14","12.9666666","77.5833333","921.0","BANGALORE, IN","  77.4"," 8","  67.7"," 8","9999.9"," 0","909.5"," 7","  3.9"," 8","  2.0"," 8","  4.1","999.9","  92.1"," ","  71.2","*"," 0.04","E","999.9","010000"
"43295099999","2021-04-15","12.9666666","77.5833333","921.0","BANGALORE, IN","  77.6"," 7","  65.7"," 7","9999.9"," 0","909.2"," 7","  3.6"," 7","  1.4"," 7"," 26.0","999.9","  91.8"," ","  67.6"," "," 0.07","G","999.9","010000"
"43295099999","2021-04-16","12.9666666","77.5833333","921.0","BANGALORE, IN","  80.9"," 8","  65.2"," 8","9999.9"," 0","908.9"," 8","  4.3"," 8","  2.5"," 8","  4.1","999.9","  90.7"," ","  69.4"," "," 0.01","G","999.9","000000"
