"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"43295099999","2017-01-01","12.9666666","77.5833333","921.0","BANGALORE, IN","  69.8"," 8","  56.0"," 8","9999.9"," 0","911.4"," 8","  3.7"," 8","  1.2"," 8","  1.9","999.9","  81.7"," ","  58.3"," "," 0.00","I","999.9","000000"
"43295099999","2017-01-02","12.9666666","77.5833333","921.0","BANGALORE, IN","  70.9"," 8","  56.0"," 8","9999.9"," 0","911.9"," 8","  4.2"," 8","  1.1"," 8","  1.9","999.9","  81.9"," ","  62.6"," "," 0.00","I","999.9","000000"
"43295099999","2017-01-03","12.9666666","77.5833333","921.0","BANGALORE, IN","  72.1"," 8","  51.6"," 8","9999.9"," 0","911.4"," 8","  4.3"," 8","  1.5"," 8","  1.9","999.9","  84.2","*","  61.0"," "," 0.00","I","999.9","000000"
"43295099999","2017-01-04","12.9666666","77.5833333","921.0","BANGALORE, IN","  71.2"," 8","  53.8"," 8","9999.9"," 0","911.0"," 8","  4.2"," 8","  1.6"," 8","  1.9","999.9","  85.1"," ","  60.4"," "," 0.00","I","999.9","000000"
"43295099999","2017-01-05","12.9666666","77.5833333","921.0","BANGALORE, IN","  71.5"," 8","  54.7"," 8","9999.9"," 0","910.5"," 8","  3.7"," 8","  1.2"," 8","  1.9","999.9","  84.2"," ","  59.9"," "," 0.00","I","999.9","000000"
"43295099999","2017-01-06","12.9666666","77.5833333","921.0","BANGALORE, IN","  69.8"," 8","  53.4"," 8","9999.9"," 0","910.2"," 8","  4.2"," 8","  0.7"," 8","  1.9","999.9","  83.5"," ","  60.8"," "," 0.00","I","999.9","000000"
"43295099999","2017-01-07","12.9666666","77.5833333","921.0","BANGALORE, IN","  69.7"," 8","  57.8"," 8","9999.9"," 0","908.9"," 8","  3.4"," 8","  1.2"," 8","  1.9","999.9","  84.2"," ","  60.8"," "," 0.00","I","999.9","000000"
"43295099999","2017-01-08","12.9666666","77.5833333","921.0","BANGALORE, IN","  69.7"," 8","  56.0"," 8","9999.9"," 0","908.6"," 8","  3.9"," 8","  1.6"," 8","  2.9","999.9","  82.0"," ","  60.8"," "," 0.00","I","999.9","000000"
"43295099999","2017-01-09","12.9666666","77.5833333","921.0","BANGALORE, IN","  69.8"," 8","  54.3"," 8","9999.9"," 0","908.9"," 8","  4.2"," 8","  1.6"," 8","  2.9","999.9","  83.3"," ","  59.0"," "," 0.00","I","999.9","000000"
"43295099999","2017-01-10","12.9666666","77.5833333","921.0","BANGALORE, IN","  71.8"," 8","  54.9"," 8","9999.9"," 0","909.6"," 8","  3.7"," 8","  0.6"," 8","  1.9","999.9","  82.6"," ","  60.8"," "," 0.00","I","999.9","000000"
"43295099999","2017-01-11","12.9666666","77.5833333","921.0","BANGALORE, IN","  71.6"," 8","  56.8"," 8","9999.9"," 0","909.7"," 8","  3.9"," 8","  1.2"," 8","  1.9","999.9","  84.9"," ","  61.9"," "," 0.00","I","999.9","000000"
